id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website,label
89058,17866,pedevco,usa,,,,,,,,,$1.11,,,,pedevco,usa,,,,,,,,,1,,,,1
124627,56921,herc holdings,,,,4800,,,,,,,,,,herc holdings,usa,,1965,,industries rent lease services,,not found,2073 million usd,,,,,,1
36889,5294,badger meter,,,,1837,,,,,,,,,httpswww.badgermeter.com,badger meter,usa,3.125 billion usd,,,,,,,,,,,,1
109489,41777,deutsche telekom ag,germany,$93.01 b,,216528,telecom services,communication services,mr. timotheus hottges,,dte,,,,,deutsche telekom ag,,,,226291,,,timotheus hottges,,,,,,httpswww.telekom.comen,1
110283,53448,lockheed martin corporation,united states,$124.98 b,march 15 1995,114000,aerospace defense,industrials,mr. james d. taiclet jr.,,lmt,,,,,lockheed martin corporation,usa,,1995,,industries aerospace products defense products aerospace and defense missiles weapons marine systems security systems and solutions capital goods space products artificial intelligence,,marillyn hewson,67044 million usd,,,,,,1
12061,658,tyson foods,usa,,,,,,,,,66,,,,tyson foods,usa,28.646 billion usd,,,,,john h tyson,,,,,,,1
162027,239,intercontinental exchange,usa,$60.59 b,,,,,,,,$108.48,,,,intercontinental exchange,usa,67.314 billion usd,,,,,jeffrey c. sprecher,,,,,,,1
164152,55620,penn national gaming,usa,$5.09 b,,,,,,,,$32.85,,,,penn national gaming,usa,,1972,,consumer cyclical hotels consumer services gaming entertainment,,not found,5905 million usd,,,,,,1
170295,149909,enterprise products partners l.p.,united states,$57.43 b,,,oil gas midstream,energy,,,epd,,,,,enterprise products partners l.p.,,$57.43 billion,1968,7000,,,mr. a. james teague,,,,,,,1
132438,64058,hal trust,netherlands,,1977,51397,diversified financials,,melchert frans groot,$8.7b,,,,,,hal trust,,,,,,,,,,,,,,1
112462,21306,calyxt,usa,$12.94 m,,,,,,,,$0.26,,,,calyxt,usa,$7.33 m,,,,,,,,$0.15,,,,1
102699,95840,shore bancshares,usa,$0.37 b,,,,,,,,$19.05,,,,shore bancshares,,$0.35 b,,454.0,,,,$0.11 b,,$17.75,,,,1
146557,93438,go,,,1997,,telecommunications,fixed line telecommunications,,,,,,,,go,,,1997,,telecommunications,fixed line telecommunications,,,,,,,,1
65551,42178,ericsson,,,1876.0,,technology hardware equipment,,,$27b,,,,,,ericsson,,,,101322,,,borje ekholm,,,,,,httpswww.ericsson.com,1
185992,75163,augean plc,,£212.6 million,,392,,,not found,,,,,,,augean plc,united kingdom,,,,waste management,industrials,,,,,,,,1
170579,67142,"oneok, inc.",united states,$31.66 b,,,oil gas midstream,energy,,,oke,,,,,"oneok, inc.",,,founded 1906,employees 2847,,,ceo mr. pierce h. norton ii,,,,,,,1
111395,91976,bollore,france,$16.81 b,,,,,,,,$5.72,,,,bollore,,,1822,,industrials,delivery services,,,,,,,,1
127604,48223,two harbors investment,,,,,,,,,,,,,,two harbors investment,,,,,,,,,,,,,httpstwoharborsinvestment.com,1
72189,32846,nitori holdings,japan,$12.05 b,,,,,,,,,,,,nitori holdings,,,,10366,,,akio nitori,,,,,,httpswww.nitorihd.co.jpen,1
170307,90464,bayerische motoren werke ag,germany,$56.17 b,,,auto manufacturers,consumer discretionary,,,bmwb,,,,,bayerische motoren werke ag,germany,,,,,consumer discretionary,,,bmwb,,,,,1
155068,33594,capitaland mall trust,singapore,$10.38 b,,,,,,,,$1.57,,,,capitaland mall trust,,,,12100,,,,,,,,,httpswww.cmt.com.sg,1
61756,50088,anhui great wall military industry,china,,not found,,industries industry machinery,,not found,not found,,,,,,anhui great wall military industry,,,,,,,,,,,,,httpwww.ahccjg.com.cn,1
59644,37957,metalurgica gerdau,brazil,,1901,,basic materials iron and steel,,not found,15413 million usd,,,,,,metalurgica gerdau,,,,,,,,,,,,,httpswww2.gerdau.com,1
130334,9350,global medical reit,,,,,,,,,,,,,,global medical reit,usa,1.000 billion usd,,,,,,,,,,,,1
126229,5245,gansu shangfeng cement,,,,2433,,,,,,,,,,gansu shangfeng cement,china,2.456 billion usd,,,,,,,,,,,,1
113810,22458,pennantpark investment,usa,$0.39 b,,,,,,,,$6.04,,,,pennantpark investment,usa,$0.38 b,,,,,,,,$5.93,,,,1
159804,67823,rouvy,czech republic,,2013,38.0,,games industry,,4058269,,,,,,rouvy,czech republic,,2013,,,games industry,,,,,,,,1
92170,90310,daimler ag,,,2007,,consumer goods,automobiles,,,,,,,,daimler ag,germany,,,,,consumer discretionary,,,dai,,,,,1
164198,99675,perrigo,ireland,$4.91 b,,,,,,,,$36.52,,,,perrigo,ireland,$4.25 b,,,,,,,,$31.60,,,,1
65351,64354,eli lilly,,,1876.0,,drugs biotechnology,,,$28.3b,,,,,,eli lilly,united states,,,,,,,$28.32 b,,,,,,1
26365,11726,ambev,brazil,$47.82 b,,,,,,,,$3.03,,,,ambev,brazil,,,,,,,,,3,,,,1
44875,24906,dksh holding,,,,,,,,,,,,,httpsdksh.com,dksh holding,switzerland,$4.72 b,,,,,,,,$72.66,,,,1
166166,114864,mannkind corp,usa,$1.25 b,,,,,,,,$4.75,,,,mannkind corp,usa,$1.25 b,,,,,,,,$4.75,,,,1
165819,86522,sanofi india limited,india,$1.60 b,,,,,,,,$69.87,,,,sanofi india limited,india,,,,,,,,,$69.65,,,,1
159110,88656,wm technology,usa,$0.22 b,,,,,,,,$1.23,,,,wm technology,usa,,,,,,,,,$1.11,,,,1
169802,121819,dover corporation,united states,,,,specialty industrial machinery,industrials,,,dov,,,,,dover corporation,,,,23000,,,richard j. tobin,,,,,,,1
43981,2372,hitachi metals,,,,29805,,,,,,,,,httpswww.hitachimetals.co.jpe,hitachi metals,japan,8.276 billion usd,,,,,,,,,,,,1
57503,45831,xpo logistics europe sa,france,,not found,,industries logistics transportation,,not found,19177 million usd,,,,,,xpo logistics europe sa,,,,,,,,,,,,,httpseurope.xpo.comen,1
121446,42072,fortescue metals group,,,,10164,,,elizabeth gaines,,,,,,,fortescue metals group,,,,10164,,,elizabeth gaines,,,,,,httpwww.fmgl.com.auhome,1
95866,83830,regency centers,,$11.33 b,,432.0,,,,$1.20 b,,$65.98,,,,regency centers,usa,,,,,,,,,$65.98,,,,1
133925,122919,ola cabs,,,2010 13 yrs old,,internet,,,,,,,,,ola cabs,,,,4500,,,,,,,,,,1
167584,88226,marathon gold,canada,$0.32 b,,,,,,,,$0.81,,,,marathon gold,canada,,,,,,,,,$0.87,,,,1
133924,115410,tata teleservices,,,1996 27 yrs old,,telecom,,,,,,,,,tata teleservices,india,$2.03 b,,,,,,,,$1.04,,,,1
94702,16465,vse corporation,,$0.65 b,,2.5,,,,$0.92 b,,$50.97,,,,vse corporation,usa,,,,,,,,,48,,,,1
82852,64395,suncor energy,canada,,,,,,,,,$32.44,,,,suncor energy,canada,,,,,,,$31.21 b,,,,,,1
166053,60157,abercrombie & fitch,usa,$1.36 b,,,,,,,,$27.79,,,,abercrombie & fitch,usa,,1892,,consumer cyclical retail,,not found,3712 million usd,,,,,,1
71109,53558,waste management,canada,$65.39 b,,,,,,,,,,,,waste management,usa,,1968,,industries waste and trash management environmental services utilities,,thomas tom h . weidemeyer,17931 million usd,,,,,,1
56205,34527,caitong securities,china,,not found,,financial services investments securities asset management,,not found,815 million usd,,,,,,caitong securities,,,,,,,,,,,,,httpswww.ctsec.com,1
95946,17287,baycom (united business bank),,$0.25 b,,375.0,,,,$99.07 m,,$19.61,,,,baycom (united business bank),usa,,,,,,,,,19,,,,1
60176,38495,beijing piesat information technology,china,,not found,,technology software and it,,not found,not found,,,,,,beijing piesat information technology,,,,,,,,,,,,,httpswww.piesat.cnen,1
94849,72167,incyte,,$17.98 b,,2.094,,,,$3.33 b,,$80.83,,,,incyte,united states,$16.95 b,,,,,,,,,,,,1
59060,47392,jiangsu hengshun vinegar-industry,china,,not found,,consumer defensive fmcg package foods food products,,not found,275 million usd,,,,,,jiangsu hengshun vinegar-industry,,,,,,,,,,,,,httpwww.zjhengshun.com,1
158942,87827,obsidian energy,canada,$0.56 b,,,,,,,,$6.82,,,,obsidian energy,canada,,,,,,,,,$6.43,,,,1
155286,110917,atlassian,australia,$39.85 b,,,,,,,,$155.97,,,,atlassian,australia,$36.02 b,,,,,,,,$141.00,,,,1
117518,90330,3m company,united states,,,,,,,,,,saint paul,3m center,,3m company,united states,,,,,industrials,,,mmm,,,,,1
57424,45743,"remegen co., ltd.",china,,not found,,healthcare biotechnology,,not found,207 million usd,,,,,,"remegen co., ltd.",,,,134,,,,,,,,,httpwww.remegen.com,1
57453,16588,oscar health,usa,,2012,,insurance healthcare service,,not found,1920 million usd,,,,,,oscar health,usa,,,,,,,,,3,,,,1
154374,98777,hmm,southkorea,$8.49 b,,,,,,,,$17.38,,,,hmm,s. korea,$8.03 b,,,,,,,,$16.43,,,,1
101223,15502,global net lease,usa,$1.45 b,,,,,,,,$13.65,,,,global net lease,usa,,,,,,,,,13,,,,1
185201,151368,transurban group,,a$147.72 billion,,672,,,mr. scott charlton m.b.a. bsci beng elec mba member of fei fta,,,,,,,transurban group,australia,28.95 billion usd,1996.0,9000,,,scott charlton,,,,,,,1
133838,121143,automatic data processing (adp),,,1949 74 yrs old,,it services consulting,,,,,,,,,automatic data processing (adp),,,,56000,,,carlos a. rodriguez,,,,,,,1
65826,64831,s&p global,,,1888.0,,business services supplies,,,$8.3b,,,,,,s&p global,united states,,,,,,,$8.3 b,,,,,,1
51231,41215,byline bancorp,,,,970,,,,,,,,,httpswww.bylinebank.com,byline bancorp,,,,970,,,,,,,,,httpswww.bylinebank.com,1
131075,16174,forestar group,,,,250,,,,,,,,,,forestar group,usa,,,,,,,,,16,,,,1
106272,52885,jcdecaux sa,,$4.7b,,10200,media,,,$3.0b,,,,17 rue soyer bp 11 neuillysurseine cedex 92523,www.jcdecaux.fr,jcdecaux sa,france,,,10234,,communication services,,2521 million usd,,,,,,1
70680,64156,walmart,united states,$431.64 b,,,,,,,,,,,,walmart,united states,,,,,,,$572.75 b,,,,,,1
162491,155533,partners group,switzerland,$24.39 b,,,,,,,,$935.50,,,,partners group,switzerland,$25.34 b,,,,,,,,$971.96,,,,1
39749,8156,envision,,,,,,,,,,,,,httpwww.envisiongroup.comen,envision,china,7693,,,,,,,,,,,,1
150942,132322,nxp semiconductors,netherlands,58.86 billion usd,2006.0,31000,,,kurt sievers richard l. clemmer,,,,,,,nxp semiconductors,netherlands,,2006,31000,semiconductors,,kurt sievers,$11.1b,,,,,,1
34712,3113,hengtong optic-electric,,,,,,,,,,,,,httpwww.htgd.com.cn,hengtong optic-electric,china,4.450 billion usd,,,,,,,,,,,,1
66609,31644,pepsico,,,founded august 28 1898,employees 309000,,,ceo mr. ramon luis laguarta,,,,,,,pepsico,,,,309000,,,ramon laguarta,,,,,,httpswww.pepsico.com,1
185469,149652,walmart,,$429.05 billion,,2300000,,,mr. c. douglas mcmillon,,,,,,,walmart,,$429.05 billion,july 2 1962,2300000,,,mr. c. douglas mcmillon,,,,,,,1
72662,67475,enpal,germany,,2017,,,energy,,56109613,,,,,,enpal,germany,,2017,,,energy,,,,,,,,1
159137,103050,consolidated water,none,$0.23 b,,,,,,,,$14.71,,,,consolidated water,yman islands,$0.23 b,,,,,,,,$15.58,,,,1
149660,73669,berkshire hathaway,,$798.47 billion,1839,372000,,,mr. warren e. buffett,,,,,,,berkshire hathaway,,,,,,,,,,,,,,1
124048,15067,rapid7,,,,2353,,,,,,,,,,rapid7,usa,,,,,,,,,32,,,,1
150971,109499,pacificorp,usa,55.00 billion usd,1910.0,5300,,,stefan bird,,,,,,,pacificorp,united states,$62.87 b,,4800,utilitiesdiversified,utilities,mr. william j. fehrman,,ppwlm,,,,,1
123699,56002,new relic,,,,1284,,,,,,,,,,new relic,usa,,2008,,technology software and it software products software and it infrastructure,,not found,785 million usd,,,,,,1
97956,83255,boe technology,china,$19.36 b,,,,,,,,$0.51,,,,boe technology,china,,,,,,,,,$0.58,,,,1
100562,85951,millicom,luxembourg,$2.36 b,,,,,,,,$13.86,,,,millicom,luxembourg,,,,,,,,,$14.37,,,,1
183985,66728,schneider electric se,,€85.38 billion,,166025,,,mr. jeanpascal tricoire,,,,,,,schneider electric se,,,,employees 166025,,,ceo mr. jeanpascal tricoire,,,,,,,1
125152,57445,netskope,,,,1914,,,,,,,,,,netskope,usa,,2012,,software and it security systems and solutions cloud services,,not found,not found,,,,,,1
154208,122403,banque saudi fransi,saudiarabia,$12.81 b,,,,,,,,$10.68,,,,banque saudi fransi,,,,2881,,,rayan mohammed fayez,,,,,,,1
152531,14837,ssp group,unitedkingdom,$2.52 b,,,,,,,,$3.17,,,,ssp group,uk,,,,,,,,,3,,,,1
70263,47457,united energy group,,,,,oil gas,,,,,,,,uegl .com .hk,united energy group,,,,1903,,,,,,,,,httpuegl.com.hksc,1
100899,94853,frontdoor,usa,$1.83 b,,,,,,,,$22.53,,,,frontdoor,,$1.94 b,,2.081,,,,$1.66 b,,$23.91,,,,1
144966,65725,telstra,,,,,,,,,,,,,,telstra,,,1975.0,,telecommunications services,,,$15.8b,,,,,,1
126218,46839,chugoku electric power,,,,13163,,,,,,,,,,chugoku electric power,,,,13163,,,,,,,,,httpwww.energia.co.jp,1
132199,82760,vmware,united states,,1998,37500,it software services,,rangarajan govind raghuram,$12.9b,,,,,,vmware,usa,,,,,,,,,$124.93,,,,1
121531,32150,mitsui & co.,,,,44509,,,tatsuo yasunaga,,,,,,,mitsui & co.,,,,44509,,,tatsuo yasunaga,,,,,,httpswww.mitsui.com,1
153499,99285,city developments,singapore,$5.48 b,,,,,,,,$6.05,,,,city developments,singapore,$5.51 b,,,,,,,,$6.09,,,,1
11884,527,bank of ningbo,china,,,,,,,,,5,,,,bank of ningbo,china,30.055 billion usd,,,,,hua yu lu,,,,,,,1
127713,59997,enghouse systems,,,,1680,,,,,,,,,,enghouse systems,canada,,1984,,technology software and it,,not found,359 million usd,,,,,,1
50277,40269,avid technology,,,,1405,,,,,,,,,httpswww.avid.com,avid technology,,,,1405,,,,,,,,,httpswww.avid.com,1
183970,90713,orange sa,,$32.84 billion,,132002,,,mr. stephane richard,,,,,,,orange sa,france,,,,,communication services,,,ora,,,,,1
166391,49482,galaxy surfactants,india,$1.02 b,,,,,,,,$28.98,,,,galaxy surfactants,,,,2091,,,,,,,,,httpwww.galaxysurfactants.com,1
160211,30250,eu-bay commerce,germany,,2003,20.0,,retail,,8122686,,,,,,eu-bay commerce,germany,,2003,20,retail,,,8122686,,,,,,1
158622,17225,workhorse group,usa,$0.35 b,,,,,,,,$2.19,,,,workhorse group,usa,,,,,,,,,2,,,,1
110122,89802,sartorius ag,germany,$27.35 b,,13832,medical instruments supplies,healthcare,dr. joachim kreuzburg,,srt,,,,,sartorius ag,,,1870,8500,,healthcare,,1834.4,,,,,www.sartorius.de,1
95409,88486,oil-dri corporation of america,,$0.25 b,,869.0,,,,$0.36 b,,$35.21,,,,oil-dri corporation of america,usa,,,,,,,,,$35.21,,,,1
101749,50286,energy fuels,usa,$0.93 b,,,,,,,,$5.96,,,,energy fuels,,,,482,,,,,,,,,httpswww.energyfuels.com,1
74203,1099,lg electronics,,,,,,,,,,,,,,lg electronics,south korea,22.861 billion usd,,,,,koo kwangmo,,,,,,,1
61279,8004,q technology (group) company,china,,not found,,technology electronics capital goods,,not found,2610 million usd,,,,,,q technology (group) company,china,2.056 billion usd,,,,,,,,,,,,1
165674,15197,northwest healthcare properties reit,canada,$1.80 b,,,,,,,,$7.47,,,,northwest healthcare properties reit,canada,,,,,,,,,7,,,,1
111416,98044,snam,italy,$17.17 b,,,,,,,,$5.11,,,,snam,italy,$17.35 b,,,,,,,,$5.18,,,,1
166669,16163,caleres,usa,$0.82 b,,,,,,,,$23.07,,,,caleres,usa,,,,,,,,,23,,,,1
23928,3654,ams ag,austria,$1.86 b,,,,,,,,$7.14,,,,ams ag,austria,5.333 billion usd,,,,,,,,,,,,1
186548,100764,assura plc,,£1.79 billion,,81,,,mr. jonathan stewart murphy aca mba,,,,,,,assura plc,uk,$2.04 b,,,,,,,,$0.69,,,,1
43975,33978,toll brothers,,,,5100,,,,,,,,,httpswww.tollbrothers.com,toll brothers,,,,5100,,,,,,,,,httpswww.tollbrothers.com,1
166586,114507,rush street interactive,usa,$0.88 b,,,,,,,,$4.03,,,,rush street interactive,usa,$0.88 b,,,,,,,,$4.03,,,,1
109870,19133,perusahaan perseroan (persero) pt telekomunikasi indonesia tbk,indonesia,$31.78 b,23 october 1856,20817,telecom services,communication services,,,tlk,,,,,perusahaan perseroan (persero) pt telekomunikasi indonesia tbk,indonesia,$31.78 billion,23 october 1856,20817,telecom services,communication services,,rp 135.567 trillion 2019,,,,,,1
161884,149738,starbucks,usa,$120.56 b,,,,,,,,$105.04,,,,starbucks,,$108.19 billion,march 30 1971,383000,,,mr. kevin r. johnson,,,,,,,1
101164,23690,first national of nebraska,usa,$1.51 b,,,,,,,,$13800,,,,first national of nebraska,usa,$1.51 b,,,,,,,,$13725,,,,1
154371,98826,sibanye-stillwater,southafrica,$8.44 b,,,,,,,,$11.94,,,,sibanye-stillwater,south africa,$7.71 b,,,,,,,,$10.71,,,,1
84060,54916,mondi,uk,,,,,,,,,$18.28,,,,mondi,uk,,1967,,basic materials paper and pulp packaging materials,,not found,8511 million usd,,,,,,1
188238,90367,northrop grumman corporation,,$73.25 billion,,88000,,,ms. kathy j. warden,,,,,,,northrop grumman corporation,united states,,,,,industrials,,,noc,,,,,1
132405,74397,asahi kasei,japan,,1931,44497,chemicals,,ichiro itoh,$21.8b,,,,,,asahi kasei,,,,,,,,,,,,,,1
131521,10537,rastar group,,,,,,,,,,,,,,rastar group,china,0.595 billion usd,,,,,,,,,,,,1
126008,24232,emami,,,,25000,,,,,,,,,,emami,india,$2.43 b,,,,,,,,$5.51,,,,1
28730,27821,gpasplus,france,,2012,9,retail,,,6179706,,,,,,gpasplus,france,,2012,8,retail,,,2.4,,,,,,1
109515,90396,"waste management, inc.",united states,$66.95 b,january 1 1968,48500,waste management,industrials,mr. james c. fish jr.,,wm,,,,,"waste management, inc.",united states,,,,,industrials,,,wm,,,,,1
166737,10639,praj industries,india,$0.77 b,,,,,,,,$4.22,,,,praj industries,india,0.873 billion usd,,,,,,,,,,,,1
126377,5393,bharat heavy electricals,,,,39821,,,,,,,,,,bharat heavy electricals,india,2.679 billion usd,,,,,,,,,,,,1
129161,61447,hike,,,,,,,,,,,,,,hike,india,,2012,,not found,,not found,not found,,,,,,1
133021,25718,south32,australia,,2015,9074,materials,,graham kerr,$6.6b,,,,,,south32,australia,$12.66 b,,,,,,,,$2.77,,,,1
166127,101909,waterdrop inc.,china,$1.29 b,,,,,,,,$3.28,,,,waterdrop inc.,china,$0.82 b,,,,,,,,$2.09,,,,1
84425,45010,kinsale capital group,usa,,,,,,,,,$291.00,,,,kinsale capital group,,,,375,,,,,,,,,httpswww.kinsalecapitalgroup.com,1
165064,152675,nerolac paints,india,$2.77 b,,,,,,,,$5.15,,,,nerolac paints,india,$2.76 b,,,,,,,,$5.12,,,,1
144839,11931,hyundai,,,,,,,,,,,,,,hyundai,s. korea,,,,,,,,,31,,,,1
38937,7344,zhejiang tiantie industry,,,,,,,,,,,,,httpen.tiantie.cn,zhejiang tiantie industry,china,1.786 billion usd,,,,,,,,,,,,1
97324,67088,verbund ag,austria,$61.82 b,,,,,,,,$88.07,,,,verbund ag,,,,employees 2870,,,ceo dr. michael strugl m.b.a.,,,,,,,1
180119,73729,novartis,,chf188.95 billion,,104323,,,not found,,,,,,,novartis,,,,,,,,,,,,,,1
58355,5088,thermax,india,,1980,,industries industry machinery,,not found,759 million usd,,,,,,thermax,india,2.350 billion usd,,,,,,,,,,,,1
124521,3537,tata elxsi,,,,6577,,,,,,,,,,tata elxsi,india,4.226 billion usd,,,,,,,,,,,,1
152236,65255,unilever,unitedkingdom,$129.09 b,,,,,,,,$50.98,,,,unilever,,,1929.0,,packaged goods,,,$62b,,,,,,1
97367,11633,moody's,usa,$54.52 b,,,,,,,,$297.62,,,,moody's,usa,,,,,,,,,290,,,,1
58865,5588,mmg limited,australia,,2009,,basic materials mining,,not found,4255 million usd,,,,,,mmg limited,australia,4.156 billion usd,,,,,,,,,,,,1
123272,2288,dcc,,,,12773,,,,,,,,,,dcc,ireland,8.497 billion usd,,,,,,,,,,,,1
121097,41719,china mobile,,,,454332,,,li yue,,,,,,,china mobile,,,,454332,,,li yue,,,,,,httpswww.chinamobileltd.com,1
57425,45745,sectra ab (publ),sweden,,1957,,healthcare medical equipment security systems and solutions software and it,,not found,184 million usd,,,,,,sectra ab (publ),,,,820,,,,,,,,,httpssectra.com,1
120987,66575,alphabet,,,,156500,,,sundar pichai,,,,,,,alphabet,,,founded october 2 2015,employees 156500,,,ceo mr. sundar pichai,,,,,,,1
113065,21501,broadwind,usa,$0.11 b,,,,,,,,$5.40,,,,broadwind,usa,$35.55 m,,,,,,,,$1.72,,,,1
151875,18554,hsbc,,,first established on 3 march 1865 157 years ago 18650303 in british hong kong1 as the hongkong and shanghai bank first incorporated on 14 august 1866 156 years ago 186608142 as the hongkong and shanghai banking corporation 25 march 1991 31 years ago 1991032513 in london as hsbc holdings plc as parent holding company to the entity in hong kong now as a subsidiary,,financial services,,,,,,,,,hsbc,united kingdom,us$140.15 billion,first established on 3 march 1865,219697,banks,financials,mr. noel paul quinn,us$49.552 billion 2021,,,,,,1
63707,31974,baidu,,,,,,,,,,,,,,baidu,,,,41000,,,robin li,,,,,,httpswww.baidu.com,1
74322,65793,mitsubishi chemical,,,,,,,,,,,,,,mitsubishi chemical,,,2005.0,,chemicals,,,$34.6b,,,,,,1
52864,44604,centrica,uk,,,26932,,utilities,,24284 million usd,,,,,,centrica,,,,26932,,,,,,,,,httpswww.centrica.com,1
110951,71104,naspers,south africa,$32.20 b,,,,,,,,$30.70,,,,naspers,south africa,$40.31 b,,,,,,,,,,,,1
153615,133767,hero motocorp,india,$6.81 b,,,,,,,,$34.09,,,,hero motocorp,,,1984 39 yrs old,,automobile,,,,,,,,,1
14442,4385,strauss group,israel,,,,,,,,,25,,,,strauss group,israel,3.348 billion usd,,,,,,,,,,,,1
97362,63647,dollar general,usa,$55.33 b,,,,,,,,$247.48,,,,dollar general,,,,,,,,,,,,,,1
121297,31916,banco santander,,,,191189,,,jose antonio alvarez,,,,,,,banco santander,,,,191189,,,jose antonio alvarez,,,,,,httpswww.santander.com,1
59434,23902,almirall,spain,,1943,,healthcare pharmaceutical,,not found,827 million usd,,,,,,almirall,spain,$1.81 b,,,,,,,,$10.00,,,,1
133146,72138,atmos energy,united states,,1906,4684,oil gas operations,,kevin akers,$3.5b,,,,,,atmos energy,united states,$16.08 b,,,,,,,,,,,,1
66229,19592,monster beverage,,,1985.0,,food drink tobacco,,,$5.5b,,,,,,monster beverage,usa,$52.85 b,,,,,,,,$101.23,,,,1
157618,18119,cyberstep,japan,$42.57 m,,,,,,,,$3.94,,,,cyberstep,japan,,,,,,,,,4,,,,1
131720,65187,industrial bank,china,,1988,62537,banking,,yiping tao,$60.5b,,,,,,industrial bank,,,1988.0,,banking,,,$60.5b,,,,,,1
163637,98984,eastgroup properties,usa,$7.18 b,,,,,,,,$164.97,,,,eastgroup properties,usa,$6.79 b,,,,,,,,$156.02,,,,1
