,table_1,table_2,column_table_1,column_table_2,match_value
3282,Silvestri-ft.com.json,FR-disfold.json,employees_2020,Employees,0.60674673
3283,Silvestri-ft.com.json,FR-disfold.json,founding_year,Founded,0.44395602
3284,Silvestri-ft.com.json,FR-disfold.json,sector,Top Competitor,0.34812272
3285,Silvestri-ft.com.json,FR-disfold.json,country,CEO,0.2820513
3286,Silvestri-ft.com.json,MarScoToc-companiesmarketcap.com.json,country,Country,0.7994984
3287,Silvestri-ft.com.json,MarScoToc-companiesmarketcap.com.json,name,Name,0.79004455
3288,Silvestri-ft.com.json,MarScoToc-companiesmarketcap.com.json,sector,Rank,0.2650446
3289,Silvestri-ft.com.json,DDD-teamblind.com.json,name,name,0.7713366
3290,Silvestri-ft.com.json,DDD-teamblind.com.json,founding_year,founded,0.40824136
3291,Silvestri-ft.com.json,DDD-teamblind.com.json,country,industry,0.36137423
3292,Silvestri-ft.com.json,Wissel-companiesmarketcap.com.json,name,Name,0.7879724
3293,Silvestri-ft.com.json,Wissel-companiesmarketcap.com.json,employees_2017,Employees,0.5876679
3294,Silvestri-ft.com.json,Wissel-companiesmarketcap.com.json,employees_2020,Employees,0.5876679
3295,Silvestri-ft.com.json,Wissel-companiesmarketcap.com.json,revenue_2017,Revenue,0.5625583
3296,Silvestri-ft.com.json,Wissel-companiesmarketcap.com.json,revenue_2020,Revenue,0.5625583
3297,Silvestri-ft.com.json,Wissel-companiesmarketcap.com.json,country,Category,0.3637243
3298,Silvestri-ft.com.json,Wissel-companiesmarketcap.com.json,founding_year,Earnings,0.2691048
3299,Silvestri-ft.com.json,Wissel-companiesmarketcap.com.json,sector,Shares,0.25196052
3300,Silvestri-ft.com.json,FR-ft.json,country,Country,0.8536122
3301,Silvestri-ft.com.json,FR-ft.json,sector,Sector,0.8508548
3302,Silvestri-ft.com.json,FR-ft.json,name,Name,0.84415835
3303,Silvestri-ft.com.json,FR-ft.json,founding_year,Founding Year,0.7325124
3304,Silvestri-ft.com.json,FR-ft.json,revenue_2017,Revenue 2017 (€),0.5852298
3305,Silvestri-ft.com.json,FR-ft.json,revenue_2020,Revenue 2020 (€),0.5852298
3306,Silvestri-ft.com.json,FR-ft.json,employees_2017,Number of employees 2017,0.564807
3307,Silvestri-ft.com.json,FR-ft.json,employees_2020,Number of employees 2020,0.564807
3308,Silvestri-ft.com.json,FR-famcap_germany.json,sector,Sector,0.7923359
3309,Silvestri-ft.com.json,FR-famcap_germany.json,employees_2017,Employees,0.58533496
3310,Silvestri-ft.com.json,FR-famcap_germany.json,employees_2020,Employees,0.58533496
3311,Silvestri-ft.com.json,FR-famcap_germany.json,revenue_2017,Revenues 2018 $m,0.4850442
3312,Silvestri-ft.com.json,FR-famcap_germany.json,founding_year,Founded,0.4225442
3313,Silvestri-ft.com.json,FR-famcap_germany.json,country,Company,0.37352464
3314,Silvestri-ft.com.json,FR-famcap_germany.json,name,Website,0.2687808
3315,Silvestri-ft.com.json,MalPatSaj-companiesmarketcap.com.json,country,Country,0.79459924
3316,Silvestri-ft.com.json,MalPatSaj-companiesmarketcap.com.json,name,Name,0.7851454
3317,Silvestri-ft.com.json,MalPatSaj-companiesmarketcap.com.json,sector,Symbol,0.24496683
3318,Silvestri-ft.com.json,FR-company_social_urls.json,country,Company,0.30814466
3319,Silvestri-ft.com.json,FR-company_social_urls.json,sector,Twitter,0.18871504
3320,Silvestri-ft.com.json,GioPonSpiz-marketCap2.json,country,country,0.795388
3321,Silvestri-ft.com.json,GioPonSpiz-marketCap2.json,name,name,0.78593415
3322,Silvestri-ft.com.json,FR-campaignindia.json,name,BRAND NAME,0.4287863
3323,Silvestri-ft.com.json,FR-campaignindia.json,country,CATEGORY,0.31697983
3324,Silvestri-ft.com.json,FR-campaignindia.json,sector,RANK,0.21622796
3325,Slytherin-value.today.json,IGMM-companiesmarketcap.json,country,country,0.8203325
3326,Slytherin-value.today.json,IGMM-companiesmarketcap.json,rank,rank,0.8108787
3327,Slytherin-value.today.json,IGMM-companiesmarketcap.json,name,name,0.8108787
3328,Slytherin-value.today.json,IGMM-value.today.json,name,name,0.7791285
3329,Slytherin-value.today.json,IGMM-value.today.json,ceo,ceo,0.77500767
3330,Slytherin-value.today.json,IGMM-value.today.json,country,headquarters country,0.45744258
3331,Slytherin-value.today.json,IGMM-value.today.json,revenue,annual revenue in USD,0.36394995
3332,Slytherin-value.today.json,IGMM-value.today.json,rank,world rank (Jan-2020),0.25166547
3333,Slytherin-value.today.json,Slytherin-forbes.com.json,industry,industry,0.9341299
3334,Slytherin-value.today.json,Slytherin-forbes.com.json,founded,founded,0.93167895
3335,Slytherin-value.today.json,Slytherin-forbes.com.json,revenue,revenue,0.93167895
3336,Slytherin-value.today.json,Slytherin-forbes.com.json,country,country,0.93167895
3337,Slytherin-value.today.json,Slytherin-forbes.com.json,link,link,0.9222251
3338,Slytherin-value.today.json,Slytherin-forbes.com.json,name,name,0.9222251
3339,Slytherin-value.today.json,Slytherin-forbes.com.json,ceo,ceo,0.9181043
3340,Slytherin-value.today.json,DDD-cbinsight.com.json,industry,industry,0.8392445
3341,Slytherin-value.today.json,DDD-cbinsight.com.json,founded,founded,0.83679354
3342,Slytherin-value.today.json,DDD-cbinsight.com.json,country,country,0.83679354
3343,Slytherin-value.today.json,DDD-cbinsight.com.json,name,name,0.8273397
3344,Slytherin-value.today.json,FR-valuetoday.json,country,Country,0.8426337
3345,Slytherin-value.today.json,FR-valuetoday.json,name,Name,0.8331799
3346,Slytherin-value.today.json,FR-valuetoday.json,ceo,CEO,0.82905906
3347,Slytherin-value.today.json,FR-valuetoday.json,founded,Founded Year,0.5949453
3348,Slytherin-value.today.json,FR-valuetoday.json,revenue,Market Value,0.32627198
3349,Slytherin-value.today.json,FR-valuetoday.json,rank,IPO Year,0.29300135
3350,Slytherin-value.today.json,Avengers-valueToday.json,name,name,0.7830025
3351,Slytherin-value.today.json,Avengers-valueToday.json,ceo,ceo,0.77888167
3352,Slytherin-value.today.json,Avengers-valueToday.json,founded,founders,0.5595063
3353,Slytherin-value.today.json,Avengers-valueToday.json,rank,world_rank,0.45585498
3354,Slytherin-value.today.json,Avengers-valueToday.json,country,headquarters_country,0.45067826
3355,Slytherin-value.today.json,Avengers-valueToday.json,revenue,annual_revenue_in_usd,0.35740727
3356,Slytherin-value.today.json,Slytherin-ft.com.json,industry,industry,0.9182306
3357,Slytherin-value.today.json,Slytherin-ft.com.json,founded,founded,0.91577965
3358,Slytherin-value.today.json,Slytherin-ft.com.json,revenue,revenue,0.91577965
3359,Slytherin-value.today.json,Slytherin-ft.com.json,country,country,0.91577965
3360,Slytherin-value.today.json,Slytherin-ft.com.json,link,link,0.9063258
3361,Slytherin-value.today.json,Slytherin-ft.com.json,name,name,0.9063258
3362,Slytherin-value.today.json,GioPonSpiz-valueToday2.json,country,country,0.84698325
3363,Slytherin-value.today.json,GioPonSpiz-valueToday2.json,name,name,0.8375294
3364,Slytherin-value.today.json,GioPonSpiz-valueToday2.json,ceo,CEO,0.8334086
3365,Slytherin-value.today.json,GioPonSpiz-valueToday2.json,rank,world_rank,0.51038194
3366,Slytherin-value.today.json,GioPonSpiz-valueToday2.json,revenue,marketValue,0.33727312
3367,Slytherin-value.today.json,Wissel-gov.uk.json,name,Name,0.75898135
3368,Slytherin-value.today.json,Wissel-gov.uk.json,founded,ID,0.2665758
3369,Slytherin-value.today.json,Wissel-gov.uk.json,link,URL,0.26457304
3370,Slytherin-value.today.json,Wissel-gov.uk.json,revenue,Registration Date,0.2606048
3371,Slytherin-value.today.json,Wissel-gov.uk.json,country,Company ID,0.25238553
3372,Slytherin-value.today.json,Avengers-disfold.json,founded,founded,0.8112373
3373,Slytherin-value.today.json,Avengers-disfold.json,name,name,0.80178344
3374,Slytherin-value.today.json,Avengers-disfold.json,ceo,ceo,0.7976626
3375,Slytherin-value.today.json,Avengers-disfold.json,country,headquarters_country,0.46945924
3376,Slytherin-value.today.json,GioPonSpiz-wiki.json,industry,Industry,0.8378494
3377,Slytherin-value.today.json,GioPonSpiz-wiki.json,founded,Founded,0.83539844
3378,Slytherin-value.today.json,GioPonSpiz-wiki.json,name,Name,0.82594466
3379,Slytherin-value.today.json,GioPonSpiz-wiki.json,rank,Sector,0.3009447
3380,Slytherin-value.today.json,FR-followers.json,country,Company,0.32130444
3381,Slytherin-value.today.json,FR-followers.json,industry,Instagram,0.2268234
3382,Slytherin-value.today.json,FR-followers.json,link,Facebook,0.20886572
3383,Slytherin-value.today.json,FR-followers.json,rank,Facebook,0.20886572
3384,Slytherin-value.today.json,DDD-companiesmarketcap.com.json,country,country,0.82477367
3385,Slytherin-value.today.json,DDD-companiesmarketcap.com.json,rank,rank,0.81531984
3386,Slytherin-value.today.json,DDD-companiesmarketcap.com.json,name,name,0.81531984
3387,Slytherin-value.today.json,FR-sole24ore.json,name,Unnamed: 1,0.24403594
3388,Slytherin-value.today.json,MalPatSaj-wikipedia.org.json,industry,Industry,0.8268484
3389,Slytherin-value.today.json,MalPatSaj-wikipedia.org.json,founded,Founded,0.82439744
3390,Slytherin-value.today.json,MalPatSaj-wikipedia.org.json,name,Name,0.8149436
3391,Slytherin-value.today.json,MalPatSaj-wikipedia.org.json,rank,Sector,0.28994367
3392,Slytherin-value.today.json,Gren-companiesmarketcap.com.json,country,country,0.8089891
3393,Slytherin-value.today.json,Gren-companiesmarketcap.com.json,name,name,0.7995353
3394,Slytherin-value.today.json,IGMM-cbinsights.json,industry,industry,0.7986185
3395,Slytherin-value.today.json,IGMM-cbinsights.json,country,country,0.79616755
3396,Slytherin-value.today.json,IGMM-cbinsights.json,founded,datejoined,0.2983933
3397,Slytherin-value.today.json,IGMM-cbinsights.json,name,valuation,0.24001783
3398,Slytherin-value.today.json,DeBiGa-disfold.json,industry,industry,0.8591024
3399,Slytherin-value.today.json,DeBiGa-disfold.json,founded,founded,0.8566515
3400,Slytherin-value.today.json,DeBiGa-disfold.json,country,country,0.8566515
3401,Slytherin-value.today.json,DeBiGa-disfold.json,name,name,0.84719765
3402,Slytherin-value.today.json,DeBiGa-disfold.json,ceo,ceo,0.8430768
3403,Slytherin-value.today.json,DeBiGa-disfold.json,link,stock,0.34838185
3404,Slytherin-value.today.json,DeBiGa-disfold.json,rank,stock,0.34838185
3405,Slytherin-value.today.json,MalPatSaj-forbes.com.json,country,Country,0.7915458
3406,Slytherin-value.today.json,MalPatSaj-forbes.com.json,name,Name,0.782092
3407,Slytherin-value.today.json,MalPatSaj-forbes.com.json,revenue,Market Value,0.27518407
3408,Slytherin-value.today.json,Silvestri-forbes.com.json,country,country,0.8285313
3409,Slytherin-value.today.json,Silvestri-forbes.com.json,name,name,0.8190775
3410,Slytherin-value.today.json,Silvestri-forbes.com.json,revenue,revenue_2022,0.5848915
3411,Slytherin-value.today.json,DeBiGa-wiki.json,industry,industry,0.826555
3412,Slytherin-value.today.json,DeBiGa-wiki.json,founded,founded,0.8241041
3413,Slytherin-value.today.json,DeBiGa-wiki.json,revenue,revenue,0.8241041
3414,Slytherin-value.today.json,DeBiGa-wiki.json,name,name,0.8146502
3415,Slytherin-value.today.json,Avengers-companiesMarketCap.json,country,country,0.82001936
3416,Slytherin-value.today.json,Avengers-companiesMarketCap.json,rank,rank,0.8105656
3417,Slytherin-value.today.json,Avengers-companiesMarketCap.json,name,name,0.8105656
3418,Slytherin-value.today.json,Avengers-companiesMarketCap.json,founded,id,0.31816
3419,Slytherin-value.today.json,Avengers-hitHorizons.json,industry,industry,0.79066396
3420,Slytherin-value.today.json,Avengers-hitHorizons.json,name,name,0.7787591
3421,Slytherin-value.today.json,Avengers-hitHorizons.json,founded,id,0.2863536
3422,Slytherin-value.today.json,FR-disfold.json,founded,Founded,0.83233726
3423,Slytherin-value.today.json,FR-disfold.json,name,Name,0.8228835
3424,Slytherin-value.today.json,FR-disfold.json,ceo,CEO,0.81876266
3425,Slytherin-value.today.json,FR-disfold.json,rank,Top Competitor,0.25085682
3426,Slytherin-value.today.json,MarScoToc-companiesmarketcap.com.json,country,Country,0.843335
3427,Slytherin-value.today.json,MarScoToc-companiesmarketcap.com.json,rank,Rank,0.83388114
3428,Slytherin-value.today.json,MarScoToc-companiesmarketcap.com.json,name,Name,0.83388114
3429,Slytherin-value.today.json,DDD-teamblind.com.json,industry,industry,0.833055
3430,Slytherin-value.today.json,DDD-teamblind.com.json,founded,founded,0.8306041
3431,Slytherin-value.today.json,DDD-teamblind.com.json,name,name,0.82115024
3432,Slytherin-value.today.json,DDD-teamblind.com.json,link,locations,0.27445436
3433,Slytherin-value.today.json,Wissel-companiesmarketcap.com.json,revenue,Revenue,0.7849184
3434,Slytherin-value.today.json,Wissel-companiesmarketcap.com.json,name,Name,0.7754646
3435,Slytherin-value.today.json,Wissel-companiesmarketcap.com.json,country,Category,0.35121652
3436,Slytherin-value.today.json,Wissel-companiesmarketcap.com.json,founded,ID,0.28305906
3437,Slytherin-value.today.json,Wissel-companiesmarketcap.com.json,link,URL,0.28105628
3438,Slytherin-value.today.json,FR-ft.json,country,Country,0.8240278
3439,Slytherin-value.today.json,FR-ft.json,rank,Rank,0.8145739
3440,Slytherin-value.today.json,FR-ft.json,name,Name,0.8145739
3441,Slytherin-value.today.json,FR-ft.json,revenue,Revenue 2020 (€),0.5169395
3442,Slytherin-value.today.json,FR-ft.json,revenue,Revenue 2017 (€),0.5169395
3443,Slytherin-value.today.json,FR-ft.json,founded,Founding Year,0.4514787
3444,Slytherin-value.today.json,FR-famcap_germany.json,founded,Founded,0.78811276
3445,Slytherin-value.today.json,FR-famcap_germany.json,rank,Rank,0.77865887
3446,Slytherin-value.today.json,FR-famcap_germany.json,revenue,Revenues 2018 $m,0.48102447
3447,Slytherin-value.today.json,FR-famcap_germany.json,country,Company,0.3665441
3448,Slytherin-value.today.json,FR-famcap_germany.json,name,Website,0.26180023
3449,Slytherin-value.today.json,MalPatSaj-companiesmarketcap.com.json,country,Country,0.80233777
3450,Slytherin-value.today.json,MalPatSaj-companiesmarketcap.com.json,name,Name,0.79288393
3451,Slytherin-value.today.json,MalPatSaj-companiesmarketcap.com.json,link,Symbol,0.267884
3452,Slytherin-value.today.json,FR-company_social_urls.json,country,Company,0.32130444
3453,Slytherin-value.today.json,FR-company_social_urls.json,industry,Instagram,0.2268234
3454,Slytherin-value.today.json,FR-company_social_urls.json,link,Facebook,0.20886572
3455,Slytherin-value.today.json,FR-company_social_urls.json,rank,Facebook,0.20886572
3456,Slytherin-value.today.json,GioPonSpiz-marketCap2.json,country,country,0.8086186
3457,Slytherin-value.today.json,GioPonSpiz-marketCap2.json,name,name,0.7991648
3458,Slytherin-value.today.json,GioPonSpiz-marketCap2.json,ceo,codice,0.3600307
3459,Slytherin-value.today.json,FR-campaignindia.json,rank,RANK,0.7885642
3460,Slytherin-value.today.json,FR-campaignindia.json,name,BRAND NAME,0.47612262
3461,Slytherin-value.today.json,FR-campaignindia.json,country,CATEGORY,0.36431614
3462,IGMM-companiesmarketcap.json,IGMM-value.today.json,name,name,0.7638946
3463,IGMM-companiesmarketcap.json,IGMM-value.today.json,country,headquarters country,0.44220874
3464,IGMM-companiesmarketcap.json,IGMM-value.today.json,marketcap,market value (Jan-07-2022),0.32131228
3465,IGMM-companiesmarketcap.json,IGMM-value.today.json,code,company website,0.300465
3466,IGMM-companiesmarketcap.json,IGMM-value.today.json,rank,world rank (Jan-2020),0.23643163
3467,IGMM-companiesmarketcap.json,Slytherin-forbes.com.json,country,country,0.8000351
3468,IGMM-companiesmarketcap.json,Slytherin-forbes.com.json,name,name,0.7905813
3469,IGMM-companiesmarketcap.json,Slytherin-forbes.com.json,rank,link,0.40367657
3470,IGMM-companiesmarketcap.json,Slytherin-forbes.com.json,categories,employees,0.28367338
3471,IGMM-companiesmarketcap.json,DDD-cbinsight.com.json,country,country,0.784556
3472,IGMM-companiesmarketcap.json,DDD-cbinsight.com.json,name,name,0.77510214
3473,IGMM-companiesmarketcap.json,DDD-cbinsight.com.json,sharePrice,stage,0.2839368
3474,IGMM-companiesmarketcap.json,FR-valuetoday.json,country,Country,0.8067691
3475,IGMM-companiesmarketcap.json,FR-valuetoday.json,name,Name,0.79731524
3476,IGMM-companiesmarketcap.json,FR-valuetoday.json,marketcap,Market Value,0.47503307
3477,IGMM-companiesmarketcap.json,FR-valuetoday.json,change(1year),IPO Year,0.2784477
3478,IGMM-companiesmarketcap.json,Avengers-valueToday.json,name,name,0.74832165
3479,IGMM-companiesmarketcap.json,Avengers-valueToday.json,rank,world_rank,0.42117417
3480,IGMM-companiesmarketcap.json,Avengers-valueToday.json,country,headquarters_country,0.41599745
3481,IGMM-companiesmarketcap.json,Avengers-valueToday.json,code,company_website,0.284892
3482,IGMM-companiesmarketcap.json,Slytherin-ft.com.json,country,country,0.8025323
3483,IGMM-companiesmarketcap.json,Slytherin-ft.com.json,name,name,0.7930785
3484,IGMM-companiesmarketcap.json,Slytherin-ft.com.json,rank,link,0.40617377
3485,IGMM-companiesmarketcap.json,Slytherin-ft.com.json,categories,employees,0.28617057
3486,IGMM-companiesmarketcap.json,GioPonSpiz-valueToday2.json,marketcap,marketCap,0.84849185
3487,IGMM-companiesmarketcap.json,GioPonSpiz-valueToday2.json,country,country,0.8438479
3488,IGMM-companiesmarketcap.json,GioPonSpiz-valueToday2.json,name,name,0.83439404
3489,IGMM-companiesmarketcap.json,GioPonSpiz-valueToday2.json,rank,world_rank,0.50724655
3490,IGMM-companiesmarketcap.json,Wissel-gov.uk.json,name,Name,0.7503015
3491,IGMM-companiesmarketcap.json,Wissel-gov.uk.json,code,Company Type,0.31498405
3492,IGMM-companiesmarketcap.json,Wissel-gov.uk.json,rank,ID,0.16925752
3493,IGMM-companiesmarketcap.json,Avengers-disfold.json,categories,categories,0.8125279
3494,IGMM-companiesmarketcap.json,Avengers-disfold.json,name,name,0.79645646
3495,IGMM-companiesmarketcap.json,Avengers-disfold.json,marketcap,market_cap,0.67081946
3496,IGMM-companiesmarketcap.json,Avengers-disfold.json,country,headquarters_country,0.46413225
3497,IGMM-companiesmarketcap.json,Avengers-disfold.json,rank,id,0.21541253
3498,IGMM-companiesmarketcap.json,GioPonSpiz-wiki.json,name,Name,0.7586268
3499,IGMM-companiesmarketcap.json,GioPonSpiz-wiki.json,country,Industry,0.3486645
3500,IGMM-companiesmarketcap.json,GioPonSpiz-wiki.json,rank,Sector,0.23362689
3501,IGMM-companiesmarketcap.json,FR-followers.json,country,Company,0.31758615
3502,IGMM-companiesmarketcap.json,FR-followers.json,rank,Facebook,0.20514742
3503,IGMM-companiesmarketcap.json,FR-followers.json,marketcap,Pinterest,0.15980804
3504,IGMM-companiesmarketcap.json,DDD-companiesmarketcap.com.json,categories,categories,0.91612744
3505,IGMM-companiesmarketcap.json,DDD-companiesmarketcap.com.json,marketcap,marketcap,0.9141538
3506,IGMM-companiesmarketcap.json,DDD-companiesmarketcap.com.json,country,country,0.90950984
3507,IGMM-companiesmarketcap.json,DDD-companiesmarketcap.com.json,name,name,0.900056
3508,IGMM-companiesmarketcap.json,DDD-companiesmarketcap.com.json,rank,rank,0.900056
3509,IGMM-companiesmarketcap.json,DDD-companiesmarketcap.com.json,sharePrice,share_price,0.7865543
3510,IGMM-companiesmarketcap.json,DDD-companiesmarketcap.com.json,change(1day),change1d,0.59112746
3511,IGMM-companiesmarketcap.json,DDD-companiesmarketcap.com.json,change(1day),change1y,0.59112746
3512,IGMM-companiesmarketcap.json,FR-sole24ore.json,name,Unnamed: 1,0.2450067
3513,IGMM-companiesmarketcap.json,FR-sole24ore.json,sharePrice,E-commerce,0.20320505
3514,IGMM-companiesmarketcap.json,MalPatSaj-wikipedia.org.json,name,Name,0.7593407
3515,IGMM-companiesmarketcap.json,MalPatSaj-wikipedia.org.json,country,Industry,0.34937838
